,X,Y,value
787,478752.0,24.0,9.5
788,478752.0,25.0,9.5
789,478752.0,26.0,9.5
790,478752.0,27.0,9.5
791,478752.0,28.0,9.5
792,478752.0,29.0,9.5
793,478752.0,30.0,9.5
794,478752.0,31.0,9.5
795,478752.0,32.0,9.5
796,478752.0,33.0,9.5
797,478752.0,34.0,9.5
798,478752.0,35.0,9.5
799,478752.0,36.0,9.5
800,478752.0,37.0,9.5
801,478752.0,38.0,9.5
802,478752.0,39.0,9.5
803,478752.0,40.0,9.5
804,478752.0,41.0,9.5
805,478752.0,42.0,9.5
806,478752.0,43.0,9.5
807,478752.0,44.0,9.5
808,478752.0,45.0,9.5
809,478752.0,46.0,9.5
810,478752.0,47.0,9.5
811,478752.0,48.0,9.5
812,478752.0,49.0,9.5
813,478752.0,50.0,9.5
814,478752.0,51.0,9.5
815,478752.0,52.0,9.5
816,478752.0,53.0,9.5
817,478752.0,54.0,9.5
818,478752.0,55.0,9.5
819,478752.0,57.0,9.5
820,478752.0,58.0,9.5
821,478752.0,56.0,9.5
822,478752.0,59.0,9.5
823,478752.0,60.0,9.5
824,478752.0,61.0,9.5
825,478752.0,62.0,9.5
826,478752.0,63.0,9.5
827,478752.0,64.0,9.5
828,478752.0,65.0,9.5
829,478752.0,66.0,9.5
830,478752.0,67.0,9.5
831,478752.0,68.0,9.5
832,478752.0,69.0,9.5
833,478752.0,70.0,9.5
834,478752.0,71.0,9.5
835,478752.0,72.0,9.5
836,478752.0,73.0,9.5
837,478752.0,74.0,9.5
838,478752.0,75.0,9.5
839,478752.0,76.0,9.5
840,478752.0,77.0,9.5
841,478752.0,78.0,9.5
842,478752.0,79.0,9.5
843,478752.0,80.0,9.5
844,478752.0,81.0,9.5
845,478752.0,82.0,9.5
846,478752.0,83.0,9.5
847,478752.0,84.0,9.5
848,478752.0,85.0,9.5
849,478752.0,86.0,9.5
850,478752.0,87.0,9.5
851,478752.0,88.0,9.5
852,478752.0,89.0,9.5
853,478752.0,90.0,9.5
854,478752.0,91.0,9.5
855,478752.0,92.0,9.5
856,478752.0,93.0,9.5
857,478752.0,94.0,9.5
858,478752.0,95.0,9.5
859,478752.0,96.0,9.5
860,478752.0,97.0,9.5
861,478752.0,98.0,9.5
862,478752.0,99.0,9.5
863,478752.0,100.0,9.5
864,470050.0,5.0,9.5
865,470050.0,6.0,9.5
866,470050.0,7.0,9.5
